1;Date;Time;PM1,0;PM2,5;PM10;Temperature;Pressure;Humidity;Gas;Altitude
1634;2020,02,23;22:25:23;20;22;16;12,55;999,74;44,44;69,75;113,09
1635;2020,02,23;22:28:23;20;22;16;12,58;999,82;44,38;70,45;112,42
1636;2020,02,23;22:31:24;19;21;15;12,6;999,84;44,42;71,71;112,25
1637;2020,02,23;22:34:24;20;22;16;12,62;999,86;44,36;72,77;112,08
1638;2020,02,23;22:37:24;20;22;16;12,63;999,93;44,47;70,21;111,49
1639;2020,02,23;22:40:24;19;21;15;12,65;999,91;44,56;68,44;111,66
1640;2020,02,23;22:43:24;19;21;15;12,66;999,91;44,66;68,78;111,66
1641;2020,02,23;22:46:25;19;21;15;12,67;999,95;44,85;70,1;111,33
1642;2020,02,23;22:49:25;20;22;16;12,67;1000,07;45,1;70,39;110,31
1643;2020,02,23;22:52:25;21;23;17;12,73;1000,19;45,45;70,92;109,31
1644;2020,02,23;22:55:25;21;23;17;12,78;999,99;45,65;71,29;110,99
1645;2020,02,23;22:58:25;22;24;17;12,84;999,97;45,59;70,98;111,16
1646;2020,02,23;23:01:26;23;26;18;12,91;999,8;45,51;70,92;112,59
1647;2020,02,23;23:04:26;24;27;19;12,96;999,86;45,46;71,17;112,08
1648;2020,02,23;23:07:26;24;27;19;12,97;999,86;45,6;70,57;112,08
1649;2020,02,23;23:10:26;24;27;19;12,98;999,89;45,58;70,63;111,83
1650;2020,02,23;23:13:26;23;26;18;12,98;999,95;45,53;70,69;111,33
1651;2020,02,23;23:16:27;24;27;19;12,95;999,99;45,69;69,92;110,99
1652;2020,02,23;23:19:27;23;26;18;12,94;999,99;45,78;70,1;110,99
1653;2020,02,23;23:22:27;24;27;19;12,92;999,95;45,81;70,04;111,33
1654;2020,02,23;23:25:27;22;24;17;12,9;999,99;45,99;69,4;110,99
1655;2020,02,23;23:28:27;23;26;18;12,87;999,99;46,1;69,57;110,99
1656;2020,02,23;23:31:28;25;28;20;12,86;1000,03;46,12;69,17;110,65
1657;2020,02,23;23:34:28;25;28;20;12,82;999,95;46,36;68,5;111,33
1658;2020,02,23;23:37:28;24;27;19;12,79;999,95;46,56;66,92;111,33
1659;2020,02,23;23:40:28;23;26;18;12,76;999,99;46,65;65,46;110,99
1660;2020,02,23;23:43:29;23;26;18;12,74;999,89;46,81;65,46;111,83
1661;2020,02,23;23:46:29;23;26;18;12,73;999,78;46,87;65,3;112,76
1662;2020,02,23;23:49:29;24;27;19;12,69;999,72;47,01;66,18;113,26
1663;2020,02,23;23:52:29;24;27;19;12,68;999,58;47,17;66,65;114,44
1664;2020,02,23;23:55:29;23;26;18;12,66;999,56;47,33;66,7;114,61
1665;2020,02,23;23:58:30;23;26;18;12,63;999,5;47,6;65,71;115,11
1666;2020,02,24;0:01:30;22;24;17;12,61;999,48;47,7;64,31;115,28
